workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceKM,distanceM,reps,rpm,time-per-500,calories,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
Wednesday Evening: Deadlift & Kettlebell Swing,1766004953017,1766006274642,Kettlebell Swing,40,,,,,,10,,,,,false,false,false,1766005671437,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,0,,,,,,3,,,,,true,false,false,,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,20,,,,,,10,,,,,false,false,false,1765883030849,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,0,,,,,,3,,,,,false,false,false,,Find your three rep max for the day. Don't forget to add warm-up sets first.,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,30,,,,,,6,,,,,false,false,false,1765883195918,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,40,,,,,,5,,,,,false,false,false,1765883262590,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,50,,,,,,5,,,,,false,false,false,1765883391350,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,55,,,,,,2,,,,,false,false,false,1765883541804,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,60,,,,,,2,,,,,false,false,false,1765883635107,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,65,,,,,,2,,,,,false,false,false,1765883995969,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,70,,,,,,4,,,,,false,false,false,1765884000553,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,60,,,,,,6,,,,,false,false,false,1765884154764,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Squat,50,,,,,,5,,,,,false,false,false,1765884325025,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Cable Close Grip Seated Row,42,,,,,,10,,,,,false,false,false,1765884100647,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Cable Close Grip Seated Row,48,,,,,,15,,,,,false,false,false,1765884239347,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Cable Close Grip Seated Row,54,,,,,,15,,,,,false,false,false,1765884408725,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Cable Close Grip Seated Row,60,,,,,,7,,,,,false,false,false,1765884608561,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Cable Close Grip Seated Row,66,,,,,,5,,,,,false,false,false,1765884743392,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Cable Close Grip Seated Row,60,,,,,,7,,,,,false,false,false,1765884911062,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Cable Close Grip Seated Row,54,,,,,,10,,,,,false,false,false,1765885034390,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Barbell Shrug,50,,,,,,15,,,,,false,false,false,1765884547643,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Barbell Shrug,70,,,,,,15,,,,,false,false,false,1765884682649,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Barbell Shrug,80,,,,,,10,,,,,false,false,false,1765884830458,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Barbell Shrug,70,,,,,,10,,,,,false,false,false,1765884952518,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Barbell Shrug,70,,,,,,15,,,,,false,false,false,1765885354616,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Barbell Shrug,70,,,,,,14,,,,,false,false,false,1765885554302,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Lat Pulldown,42,,,,,,10,,,,,false,false,false,1765885134163,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Lat Pulldown,48,,,,,,10,,,,,false,false,false,1765885310571,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Lat Pulldown,54,,,,,,4,,,,,false,false,false,1765885430455,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Barbell Walking Lunges,10,,,,,,15,,,,,false,false,false,1765885248403,,,,,,
StrengthLog's Fitness Calendar 2025: When You Wish upon a Squat,1765883005628,1765885559324,Barbell Walking Lunges,10,,,,,,13,,,,,false,false,false,1765885512035,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Bench Press,0,,,,,,0,,,,,false,true,false,,Add as many warm-up sets as you need before doing one max reps set at the weight of your choosing. Aim for 20–30 reps.,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Bench Press,20,,,,,,20,,,,,false,false,false,1765796797865,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Bench Press,40,,,,,,10,,,,,false,false,false,1765796798387,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Bench Press,45,,,,,,25,,,,,false,true,false,1765796800002,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Bench Press,50,,,,,,10,,,,,false,false,false,1765797038330,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Bench Press,55,,,,,,6,,,,,false,false,false,1765797242257,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Bench Press,50,,,,,,8,,,,,false,false,false,1765797467113,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Bench Press,50,,,,,,7,,,,,false,false,false,1765797975767,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Dumbbell Lateral Raise,7,,,,,,12,,,,,false,false,false,1765796938124,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Dumbbell Front Raise,9,,,,,,10,,,,,false,false,false,1765797118948,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Overhead Press,30,,,,,,10,,,,,false,false,false,1765797361775,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Overhead Press,35,,,,,,6,,,,,false,false,false,1765797601337,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Overhead Press,37.5,,,,,,6,,,,,false,false,false,1765797733793,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Overhead Press,40,,,,,,5,,,,,false,false,false,1765797898554,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Overhead Press,42.5,,,,,,3,,,,,false,false,false,1765798168565,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Overhead Press,40,,,,,,3,,,,,false,false,false,1765798656922,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Leg Extension,24,,,,,,10,,,,,false,false,false,1765797525422,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Leg Extension,36,,,,,,10,,,,,false,false,false,1765797642338,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Leg Extension,48,,,,,,10,,,,,false,false,false,1765797791399,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Leg Extension,48,,,,,,12,,,,,false,false,false,1765798039606,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Leg Extension,54,,,,,,10,,,,,false,false,false,1765798364477,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Leg Extension,60,,,,,,7,,,,,false,false,false,1765798506391,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Leg Extension,48,,,,,,20,,,,,false,false,false,1765798769629,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Push-Up,,79.2,0,,,,5,,,,,false,false,false,1765798252195,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Dumbbell Standing Triceps Extension,6,,,,,,15,,,,,false,false,false,1765798307701,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Dumbbell Standing Triceps Extension,8,,,,,,10,,,,,false,false,false,1765798422795,,,,,,
"T - StrengthLog's Fitness Calendar 2025: Welcome to the Party, Pal!",1765796078743,1765798774129,Dumbbell Standing Triceps Extension,10,,,,,,10,,,,,false,false,false,1765798570320,,,,,,
"Sunday Evening: Glutes, Back, Quads etc.",1765736220894,1765737675749,Goblet Squat,24,,,,,,10,,,,,false,false,false,1765736688893,,,,,,
"Sunday Evening: Glutes, Back, Quads etc.",1765736220894,1765737675749,Squat,30,,,,,,20,,,,,false,false,false,1765736687695,,,,,,
"Sunday Evening: Glutes, Back, Quads etc.",1765736220894,1765737675749,Squat,35,,,,,,5,,,,,false,false,false,1765737075312,,,,,,
"Sunday Evening: Glutes, Back, Quads etc.",1765736220894,1765737675749,Squat,40,,,,,,10,,,,,false,false,false,1765737491855,,,,,,
"Sunday Evening: Glutes, Back, Quads etc.",1765736220894,1765737675749,Deadlift,55,,,,,,10,,,,,false,false,false,1765736775319,,,,,,
"Sunday Evening: Glutes, Back, Quads etc.",1765736220894,1765737675749,Kettlebell Swing,24,,,,,,10,,,,,false,false,false,1765736864025,,,,,,
"Sunday Evening: Glutes, Back, Quads etc.",1765736220894,1765737675749,Kettlebell Swing,36,,,,,,5,,,,,false,false,false,1765736998557,,,,,,
"Sunday Evening: Glutes, Back, Quads etc.",1765736220894,1765737675749,Kettlebell Swing,40,,,,,,40,,,,,false,false,false,,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Push-Up,,79.2,0,,,,30,,,,,false,false,false,1765652242361,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Push-Up,,79.2,0,,,,30,,,,,false,false,false,1765652380144,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Push-Up,,79.2,0,,,,30,,,,,false,false,false,1765652599482,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Push-Up,,79.2,0,,,,10,,,,,false,false,false,1765652732819,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Push-Up,,79.2,0,,,,30,,,,,false,false,false,,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Kettlebell Swing,24,,,,,,30,,,,,false,false,false,1765652498647,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Kettlebell Swing,32,,,,,,20,,,,,false,false,false,1765652675053,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Kettlebell Swing,36,,,,,,15,,,,,false,false,false,1765652833686,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Kettlebell Swing,40,,,,,,11,,,,,false,false,false,1765653049236,,,,,,
"Saturday Evening: Glutes, Shoulders, Chest etc.",1765652189957,1765653111267,Goblet Squat,24,,,,,,10,,,,,false,false,false,1765652958744,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Lat Pulldown,17.5,,,,,,12,,,,,false,false,false,1765516668850,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Lat Pulldown,30,,,,,,10,,,,,false,false,false,1765516783663,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Lat Pulldown,35,,,,,,8,,,,,false,false,false,1765516921631,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Lat Pulldown,30,,,,,,10,,,,,false,false,false,1765517064633,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Close-Grip Lat Pulldown,30,,,,,,15,,,,,false,false,false,1765517297401,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Close-Grip Lat Pulldown,30,,,,,,8,,,,,false,false,false,1765517408347,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Close-Grip Lat Pulldown,30,,,,,,12,,,,,false,false,false,1765517601948,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Cable Close Grip Seated Row,35,,,,,,8,,,,,false,false,false,1765517811227,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Cable Close Grip Seated Row,30,,,,,,12,,,,,false,false,false,1765518007754,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Cable Close Grip Seated Row,30,,,,,,13,,,,,false,false,false,1765518186988,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Barbell Row,30,,,,,,12,,,,,false,false,false,1765518422242,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Barbell Row,30,,,,,,10,,,,,false,false,false,1765518523801,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Barbell Row,30,,,,,,12,,,,,false,false,false,1765518641170,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Hammer Curl,10,,,,,,10,,,,,false,false,false,1765519028041,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Hammer Curl,10,,,,,,10,,,,,false,false,false,1765519363013,,,,,,
"Friday Morning: Back, Shoulders, Biceps",1765516507254,1765519460841,Hammer Curl,10,,,,,,10,,,,,false,false,false,1765519456271,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Deadlift,55,,,,,,10,,,,,false,false,false,1765363190043,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Deadlift,75,,,,,,3,,,,,false,false,false,1765363324025,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Deadlift,75,,,,,,6,,,,,false,false,false,1765363588083,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Deadlift,85,,,,,,5,,,,,false,false,false,1765363879488,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Deadlift,85,,,,,,7,,,,,false,false,false,1765364131814,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Barbell Curl,25,,,,,,12,,,,,false,false,false,1765363255976,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Barbell Curl,30,,,,,,8,,,,,false,false,false,1765363524758,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Barbell Curl,35,,,,,,5,,,,,false,false,false,1765363929793,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Barbell Curl,35,,,,,,4,,,,,false,false,false,1765364065479,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Kettlebell Swing,24,,,,,,25,,,,,false,false,false,1765363451695,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Kettlebell Swing,32,,,,,,20,,,,,false,false,false,1765363717177,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Kettlebell Swing,32,,,,,,15,,,,,false,false,false,1765363991662,,,,,,
"Wednesday Morning: Back, Glutes, Biceps",1765363025322,1765364184451,Kettlebell Swing,32,,,,,,15,,,,,false,false,false,1765364181330,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Squat,20,,,,,,15,,,,,false,false,false,1765277828883,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Squat,30,,,,,,10,,,,,false,false,false,1765277956372,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Squat,35,,,,,,10,,,,,false,false,false,1765278061301,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Squat,40,,,,,,10,,,,,false,false,false,1765278621891,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Squat,45,,,,,,10,,,,,false,false,false,1765278878649,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Squat,50,,,,,,10,,,,,false,false,false,1765279236849,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Squat,55,,,,,,7,,,,,false,false,false,1765279664235,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Squat,50,,,,,,10,,,,,false,false,false,1765280135152,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Barbell Shrug,60,,,,,,20,,,,,false,false,false,1765281718001,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Barbell Shrug,80,,,,,,20,,,,,false,false,false,1765281820647,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Barbell Shrug,80,,,,,,20,,,,,false,false,false,1765282401828,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Barbell Walking Lunges,10,,,,,,15,,,,,false,false,false,1765361991212,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Barbell Walking Lunges,10,,,,,,15,,,,,false,false,false,1765361995463,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Barbell Walking Lunges,10,,,,,,15,,,,,false,false,false,1765361995732,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Cable Close Grip Seated Row,24,,,,,,5,,,,,false,false,false,1765362054627,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Cable Close Grip Seated Row,36,,,,,,15,,,,,false,false,false,1765362073007,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Cable Close Grip Seated Row,48,,,,,,15,,,,,false,false,false,1765362075801,,,,,,
Tuesday Lunch: Squat & Barbell Shrug,1765277685087,1765282993283,Cable Close Grip Seated Row,48,,,,,,15,,,,,false,false,false,1765362087805,,,,,,
"Monday Lunch: Shoulders, Chest, Triceps",1765190275925,1765192245001,Bench Press,20,,,,,,10,,,,,true,false,false,1765190326097,,,,,,
"Monday Lunch: Shoulders, Chest, Triceps",1765190275925,1765192245001,Bench Press,40,,,,,,5,,,,,false,false,false,1765190409885,,,,,,
"Monday Lunch: Shoulders, Chest, Triceps",1765190275925,1765192245001,Bench Press,50,,,,,,5,,,,,false,false,false,1765190592413,,,,,,
"Monday Lunch: Shoulders, Chest, Triceps",1765190275925,1765192245001,Bench Press,60,,,,,,10,,,,,false,false,false,1765190808875,,,,,,
