Name,Category,Calories,Protein,Fat,Carbs,Fiber,Sugar,AddedSugar,WholeGrains,SaturatedFat,MonounsaturatedFat,PolyunsaturatedFat,Cholesterol,VitaminD,VitaminB12,Iron,Zinc,Calcium,Omega3,Omega6,IsVegan
Bröd vitt vete typ scones,Bröd,287,6.5,11.1,38.1,3.7,2.2,0,25,4.8,3.6,2.0,9.5,1.12,0.11,1.1,1.1,220,0.4,1.5,False
Bröd vitt vete ojäst fibrer 3% typ chapati,Bröd,257,5.6,5.3,44.3,3.9,0.9,0,12,0.5,2.7,1.6,0.0,0.0,0.0,0.8,0.6,17,0.4,1.3,True
Bröd fullkorn rågsikt fibrer ca 7% typ kavring,Bröd,270,5.5,4.7,47.3,7.0,10.8,11,23,0.5,1.5,1.2,0.0,0.28,0.0,2.0,1.3,20,0.2,1.0,True
"Bröd osötat rågsikt fibrer ca 3,5%",Bröd,261,8.4,3.2,47.3,3.4,2.1,0,0,0.6,0.9,0.6,0.0,0.11,0.0,0.8,1.3,22,0.1,0.6,True
Bröd rågsikt fibrer ca 4%,Bröd,266,7.1,2.3,51.4,3.8,8.0,8,0,0.4,0.6,0.5,0.0,0.13,0.0,0.8,1.3,27,0.0,0.4,True
Bröd fullkorn graham m. mjölk fibrer ca 5%,Bröd,279,8.9,5.2,46.1,4.9,1.9,2,37,1.0,1.6,1.0,0.8,0.44,0.1,2.8,1.9,60,0.1,0.9,False
Bröd fullkorn råg typ rallarhalvor,Bröd,246,5.9,2.1,46.1,8.5,3.7,0,49,0.3,0.5,0.7,0.0,0.0,0.0,1.6,1.5,38,0.1,0.6,True
Bröd fullkorn råg osötat fibrer ca 5%,Bröd,239,7.1,1.6,46.1,5.0,4.3,0,18,0.2,0.4,0.5,0.0,0.0,0.0,2.0,1.3,22,0.1,0.4,True
Hårt bröd tunnbröd fullkorn vete råg korn havre,Bröd,353,10.1,2.5,68.9,5.1,2.6,0,14,0.7,0.7,1.4,0.0,0.0,0.0,1.6,1.5,22,0.0,0.1,True
Bröd vitt mjukt m. mjölk fibrer ca 4% typ tunnbröd,Bröd,280,8.0,3.1,52.4,3.8,8.4,4,0,0.5,0.9,0.7,0.8,0.1,0.15,0.8,1.5,64,0.1,0.6,False
Bröd fullkorn råg m. potatis fibrer ca 5% ,Bröd,258,5.7,1.4,52.4,5.0,12.2,0,17,0.2,0.5,0.4,0.0,0.0,0.0,1.4,1.6,45,0.0,0.4,True
Bröd vitt vatten fibrer ca 3% typ ostfralla,Bröd,274,11.5,3.4,47.2,3.1,3.0,0,0,0.7,0.9,0.6,8.4,0.0,0.0,0.8,0.8,109,0.0,0.6,False
Riskaka fullkorn solrosfrön majs fett 4% ,Bröd,394,7.9,4.4,77.4,4.8,0.7,0,83,0.7,1.5,2.0,0.0,0.1,0.09,1.1,1.6,36,0.0,1.9,True
Riskaka fullkorn smaksatt fett 18% ,Bröd,461,7.0,18.1,65.8,2.9,3.4,3,76,2.1,12.8,2.4,5.1,0.1,0.19,0.7,1.4,65,0.1,2.4,False
Bröd vitt glutenfritt,Bröd,238,1.8,3.6,47.3,3.2,3.7,4,0,1.0,1.4,1.2,0.0,0.0,0.0,1.4,0.3,45,0.5,0.7,True
Bröd mörkt glutenfritt,Bröd,269,2.6,6.8,46.2,5.5,3.9,4,0,0.9,1.4,3.5,0.0,0.0,0.0,2.9,0.7,38,0.4,3.1,True
Bröd vitt typ croissant fransk giffel,Bröd,363,5.1,21.6,36.4,1.5,6.2,4,0,9.7,7.5,3.7,28.5,1.97,0.15,0.4,0.4,43,0.8,2.4,False
Potatis höst rå,Potatis,81,1.8,0.1,16.8,2.2,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,4,0.0,0.0,True
Potatis höst kokt m. salt,Potatis,85,1.9,0.1,17.8,2.1,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,4,0.0,0.0,True
Potatis m. skal bakad u. salt,Potatis,91,1.7,0.1,19.4,2.5,0.6,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.3,7,0.0,0.0,True
Potatis m. skal bakad u. salt i aluminiumfolie ,Potatis,89,1.5,0.6,18.1,2.0,0.5,0,0,0.1,0.0,0.4,0.0,0.0,0.0,0.8,0.3,7,0.1,0.3,True
Potatis tärnad frysvara,Potatis,81,1.7,0.1,17.3,1.4,0.8,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.3,8,0.0,0.0,True
Färskpotatis kokt u. salt,Potatis,71,1.4,0.1,14.8,2.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,4,0.0,0.0,True
Potatis konserv. u. lag,Potatis,60,1.3,0.1,12.2,2.5,0.3,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.3,11,0.0,0.0,True
Klyftpotatis u. skal ugnsstekt m. rapsolja,Potatis,120,2.2,1.6,23.1,1.8,0.7,0,0,0.1,0.9,0.5,0.0,0.0,0.0,0.3,0.3,6,0.1,0.3,True
Potatis råstekt,Potatis,141,2.2,4.7,20.7,2.7,0.7,0,0,0.5,2.6,1.3,0.0,0.19,0.0,0.5,0.3,7,0.3,1.0,True
Potatis kokt stekt m. salt,Potatis,145,2.3,4.7,21.8,2.6,0.6,0,0,0.5,2.6,1.3,0.0,0.19,0.0,0.4,0.2,6,0.3,1.0,True
Pommes frites friterad potatis värmd i ugn fett ca 7% frysvara,Potatis,216,3.2,7.6,32.0,3.2,0.4,0,0,2.8,3.9,0.6,0.0,0.0,0.0,0.9,0.4,9,0.0,0.5,True
Pommes frites friterad potatis fett ca 11% frysvara,Potatis,243,3.0,11.4,30.6,3.0,0.4,0,0,3.4,4.8,2.8,0.0,0.0,0.0,0.7,0.4,19,0.3,2.4,True
Pommes frites friterad potatis fett ca 17% tillagad på restaurang,Potatis,352,3.7,17.5,43.4,3.2,0.3,0,0,3.1,11.3,2.3,0.0,0.0,0.0,1.0,0.4,19,0.1,1.2,True
Kroppkakor el. potatispalt m. fläsk,Rätter,169,5.7,5.7,22.8,1.5,0.6,0,0,2.5,2.4,0.6,12.0,0.05,0.3,0.8,0.6,15,0.0,0.5,False
Sjömansbiff hemlagad,Rätter,90,6.8,2.6,9.2,0.9,1.2,0,0,1.0,1.2,0.2,20.0,0.28,0.4,1.7,1.1,10,0.0,0.2,False
Lapskojs,Rätter,110,4.9,4.1,12.5,1.5,0.4,0,0,1.9,1.6,0.3,12.9,0.34,0.11,0.9,1.0,4,0.1,0.2,False
Pitepalt,Rätter,180,4.8,6.0,25.1,2.6,0.6,0,13,2.4,2.3,0.8,11.4,0.06,0.03,0.8,1.1,10,0.0,0.7,False
Bakad potatis m. kycklingcurryröra sallad,Rätter,156,3.3,12.2,7.1,3.0,1.1,0,0,1.3,6.3,3.8,17.3,0.2,0.1,0.5,0.4,15,1.0,2.9,False
Pytt i panna tillagad frysvara,Rätter,196,4.5,8.8,23.3,2.9,1.8,2,0,2.0,3.9,2.4,12.0,0.0,0.18,0.8,0.9,14,0.1,2.3,False
Sjömansbiff frysvara,Rätter,84,6.7,2.3,8.6,0.9,0.2,0,0,0.9,1.0,0.3,20.0,0.28,1.5,0.9,1.1,9,0.0,0.2,False
Janssons frestelse,Rätter,161,3.6,9.6,14.2,1.7,2.4,0,0,5.2,2.8,0.8,31.2,1.72,0.84,0.4,0.5,46,0.1,0.3,False
Laxpudding,Rätter,111,8.2,4.1,9.5,1.1,2.2,0,0,1.2,1.6,0.8,55.1,2.67,1.05,0.5,0.5,55,0.1,0.3,False
Sillpudding,Rätter,125,7.6,6.2,9.1,1.1,1.9,0,0,1.8,2.4,1.3,59.2,1.55,1.09,0.7,0.6,56,0.1,0.2,False
Bakad potatis m. skagenröra sallad,Rätter,159,3.1,10.8,11.2,2.7,1.2,0,0,1.7,5.4,3.0,20.0,0.1,0.14,0.4,0.4,27,0.8,2.3,False
Potatissallad m. gräddfil majonnäs,Rätter,154,1.9,9.7,14.1,1.7,0.8,0,0,1.7,5.8,1.7,11.0,0.03,0.03,0.3,0.2,19,0.4,1.2,False
Potatissoppa m. purjolök,Rätter,49,1.0,1.8,6.6,1.0,0.8,0,0,0.6,0.7,0.3,1.6,0.04,0.03,0.2,0.1,11,0.1,0.2,False
Pytt i panna m. rotfrukt svamp veg.,Rätter,82,1.8,3.1,10.0,3.2,3.3,0,0,0.3,1.6,0.9,0.0,3.13,0.0,0.5,0.4,21,0.2,0.7,True
Potatissallad m. vinägrettsås,Rätter,113,1.8,4.8,14.5,2.0,0.8,0,0,0.3,2.9,1.3,0.0,0.0,0.0,0.5,0.2,21,0.4,0.9,True
Potatispalt,Rätter,141,4.8,1.7,23.8,5.0,0.4,0,0,0.5,0.8,0.2,44.0,0.0,0.0,1.9,0.3,16,0.0,0.1,False
Potatis råstuvad hemlagad,Rätter,78,2.2,1.2,14.0,0.8,2.2,0,0,0.6,0.3,0.1,3.0,0.07,0.2,0.4,0.3,40,0.0,0.1,False
Potatisgratäng m. mjölk kaffegrädde ost hemlagad,Rätter,139,5.7,5.9,15.0,1.4,1.7,0,0,3.6,1.6,0.3,14.0,0.0,0.2,0.3,0.9,98,0.0,0.2,False
Raggmunk potatisplätt potatispannkaka hemlagad,Rätter,149,4.2,5.5,20.0,1.0,2.4,0,0,2.2,2.1,0.7,25.0,0.3,0.2,0.5,0.5,58,0.1,0.6,False
Potatis stuvad,Rätter,95,2.8,2.5,14.4,1.4,2.1,0,0,0.9,1.0,0.4,4.4,0.45,0.16,0.3,0.3,53,0.1,0.3,False
Potatisbullar stekta,Rätter,167,4.0,6.3,22.1,2.7,0.8,0,1,0.8,3.4,1.6,41.7,0.34,0.17,0.7,0.5,15,0.3,1.2,False
Potatismos hemlagad,Rätter,87,2.3,2.0,14.1,1.4,1.6,0,0,1.3,0.5,0.1,6.7,0.28,0.11,0.3,0.2,37,0.0,0.1,False
Potatisgratäng m. mjölk ost hemlagad,Rätter,106,5.0,3.1,13.5,1.7,2.4,0,0,2.0,0.7,0.1,9.1,0.35,0.28,0.3,0.6,119,0.0,0.1,False
Potatisgratäng m. vispgrädde ost,Rätter,214,4.5,15.9,12.9,1.7,1.7,0,0,10.2,3.9,0.4,44.7,0.04,0.25,0.3,0.6,101,0.1,0.3,False
Potatismos m. lättmjölk,Rätter,86,2.3,1.9,14.1,1.4,1.6,0,0,0.3,1.0,0.5,1.0,0.35,0.12,0.3,0.2,38,0.1,0.4,False
Potatisgratäng m. lättmjölk ost mager hemlagad,Rätter,97,5.4,1.9,13.5,1.7,2.4,0,0,1.2,0.5,0.1,6.7,0.34,0.31,0.3,0.7,133,0.0,0.1,False
Bakad potatis m. färskoströra paprika veg.,Rätter,93,4.0,0.9,15.8,2.4,1.0,0,0,0.4,0.3,0.1,2.8,0.1,0.13,0.4,0.3,15,0.0,0.1,False
Schweizisk potatiskaka rösti värmd frysvara,Rätter,214,2.4,11.4,23.4,4.2,0.6,0,0,5.4,4.4,1.1,0.0,1.4,0.03,0.6,0.4,15,0.0,1.0,True
Potatiskrokett värmd frysvara,Rätter,177,2.8,7.0,23.9,3.6,0.4,0,0,2.1,3.9,0.7,0.0,0.0,0.04,0.7,0.5,21,0.0,0.6,True
Potatisgratäng m. grädde ost värmd frysvara,Rätter,158,4.6,9.4,13.2,1.4,1.9,0,0,4.7,3.4,0.8,14.0,0.2,0.0,0.3,0.8,97,0.1,0.5,False
Grönsaksblandning m. morot palsternacka purjolök rotselleri frysvara,"Grönsaker, baljväxter, svamp",36,1.2,0.5,5.3,2.5,1.9,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.9,0.4,42,0.1,0.2,True
Jordärtskocka,"Grönsaker, baljväxter, svamp",67,1.9,0.4,12.8,1.9,3.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,14,0.0,0.0,True
Kålrot,"Grönsaker, baljväxter, svamp",37,1.4,0.1,6.1,3.0,6.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,42,0.0,0.0,True
Morot,"Grönsaker, baljväxter, svamp",36,0.7,0.2,6.6,2.4,6.2,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,26,0.0,0.1,True
Palsternacka,"Grönsaker, baljväxter, svamp",71,1.7,0.6,12.6,3.8,6.0,0,0,0.1,0.0,0.4,0.0,0.0,0.0,0.4,0.5,33,0.0,0.3,True
Pepparrot,"Grönsaker, baljväxter, svamp",70,3.1,0.3,9.5,8.2,7.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,110,0.0,0.0,True
Rotselleri,"Grönsaker, baljväxter, svamp",32,1.0,0.5,4.4,3.1,2.4,0,0,0.1,0.0,0.3,0.0,0.0,0.0,0.3,0.3,32,0.0,0.0,True
Rädisa,"Grönsaker, baljväxter, svamp",11,0.7,0.4,0.7,1.1,1.4,0,0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.1,24,0.0,0.1,True
Rödbeta,"Grönsaker, baljväxter, svamp",51,1.2,0.1,9.8,2.6,9.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,22,0.0,0.0,True
Rättika,"Grönsaker, baljväxter, svamp",18,1.0,0.1,2.5,1.6,2.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,50,0.0,0.0,True
Rotpersilja,"Grönsaker, baljväxter, svamp",61,2.3,0.6,10.7,1.6,3.7,0,0,0.1,0.0,0.4,0.0,0.0,0.0,1.2,0.5,55,0.0,0.3,True
Majrova,"Grönsaker, baljväxter, svamp",35,1.1,0.3,6.0,1.9,3.9,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.2,35,0.1,0.0,True
Svartrot,"Grönsaker, baljväxter, svamp",75,1.4,0.4,14.2,4.0,3.0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,3.3,0.2,53,0.0,0.0,True
Morot konserv. m. lag,"Grönsaker, baljväxter, svamp",23,0.6,0.2,3.9,1.4,3.4,1,0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.3,25,0.0,0.1,True
Morot konserv. u. lag,"Grönsaker, baljväxter, svamp",23,0.6,0.2,4.0,1.5,3.8,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.3,25,0.0,0.1,True
Morotsjuice,Dryck,34,0.7,0.4,6.3,1.0,4.7,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.6,0.2,19,0.0,0.2,True
Rotmos hemlagad,Rätter,52,1.0,1.3,8.2,2.1,3.6,0,0,0.1,0.7,0.4,0.0,0.13,0.0,0.2,0.2,21,0.1,0.2,True
Jordärtskockssoppa veg. ,Rätter,76,1.0,5.5,4.7,0.7,1.8,0,0,2.9,1.6,0.5,6.0,0.07,0.0,0.1,0.1,16,0.1,0.4,False
Morot kokt m. salt,"Grönsaker, baljväxter, svamp",36,0.7,0.2,6.6,2.4,6.2,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,26,0.0,0.1,True
Morot stuvad,Rätter,83,1.9,4.9,7.1,1.6,5.7,0,0,1.1,2.3,1.1,4.1,0.53,0.15,0.2,0.2,65,0.3,0.9,False
Morotssoppa veg. ,Rätter,35,0.7,1.5,4.1,1.0,2.4,0,0,0.9,0.4,0.1,4.0,0.0,0.02,0.1,0.1,17,0.0,0.1,False
Ärtsoppa m. morot veg. ,Rätter,69,4.3,0.3,10.8,2.4,1.5,0,0,0.1,0.0,0.1,0.0,0.0,0.0,1.2,0.7,18,0.0,0.1,True
Jordärtskocka kokt m. salt,"Grönsaker, baljväxter, svamp",67,1.9,0.4,12.7,1.9,3.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,15,0.0,0.0,True
Rotfrukter stekta glacerade m. honung,Rätter,94,1.3,4.7,10.4,2.8,8.4,0,0,1.7,2.3,0.4,6.2,0.01,0.0,0.3,0.2,33,0.0,0.4,False
Grönsaksbiff rotfruktsbiff stekt veg.,Rätter,115,6.1,7.5,5.1,2.0,3.2,0,0,2.3,3.0,1.3,101.1,0.45,0.51,0.7,0.8,92,0.2,1.0,False
Rödbeta kokt u. salt,"Grönsaker, baljväxter, svamp",51,1.2,0.1,9.8,2.6,9.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,22,0.0,0.0,True
Borsjtj rödbetssoppa,Rätter,30,0.7,1.0,4.0,1.1,3.5,0,0,0.1,0.5,0.3,0.0,0.04,0.02,0.1,0.1,16,0.1,0.2,True
Rödbeta inlagd u. lag,"Grönsaker, baljväxter, svamp",58,1.3,0.1,12.0,1.7,12.4,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,17,0.0,0.0,True
Avokado,"Grönsaker, baljväxter, svamp",197,1.9,19.6,1.7,4.8,0.5,0,0,3.4,12.7,2.6,0.0,0.0,0.0,0.3,0.4,14,0.2,2.4,True
Stjälkselleri,"Grönsaker, baljväxter, svamp",19,1.0,0.2,2.3,2.1,0.8,0,0,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.2,39,0.0,0.1,True
Blomkål,"Grönsaker, baljväxter, svamp",24,1.9,0.2,2.6,2.3,2.7,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.2,23,0.0,0.0,True
Blomkål frysvara,"Grönsaker, baljväxter, svamp",24,2.0,0.3,2.3,1.9,2.1,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.5,0.3,22,0.1,0.0,True
Bondbönor färska kokta u. salt,"Grönsaker, baljväxter, svamp",102,9.0,1.0,9.7,9.0,1.1,0,0,0.2,0.2,0.4,0.0,0.0,0.0,1.8,1.1,35,0.0,0.4,True
Broccoli,"Grönsaker, baljväxter, svamp",40,4.3,0.6,2.3,4.0,1.9,0,0,0.2,0.1,0.3,0.0,0.0,0.0,1.1,0.7,48,0.2,0.1,True
Broccoli frysvara,"Grönsaker, baljväxter, svamp",24,2.4,0.3,1.8,2.3,1.6,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.3,31,0.1,0.0,True
Brysselkål,"Grönsaker, baljväxter, svamp",44,3.4,0.3,4.7,4.2,2.6,0,0,0.0,0.0,0.2,0.0,0.0,0.0,1.4,0.5,42,0.1,0.0,True
Brysselkål frysvara,"Grönsaker, baljväxter, svamp",41,3.8,0.4,3.4,4.5,2.3,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.9,0.3,26,0.2,0.0,True
Mungbönsgroddar,"Grönsaker, baljväxter, svamp",34,3.0,0.4,3.2,3.0,0.8,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.9,0.4,13,0.0,0.1,True
Sojabönsgroddar,"Grönsaker, baljväxter, svamp",146,13.1,6.7,7.0,2.6,0.4,0,0,0.8,0.8,3.8,0.0,0.0,0.0,2.1,1.2,67,0.6,3.2,True
Gröna bönor,"Grönsaker, baljväxter, svamp",27,2.1,0.4,2.1,3.4,2.2,0,0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,0.4,52,0.1,0.1,True
Gröna bönor frysvara,"Grönsaker, baljväxter, svamp",35,2.2,0.2,4.5,2.9,1.6,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.9,0.4,76,0.0,0.0,True
Champinjon,"Grönsaker, baljväxter, svamp",27,2.4,0.2,2.7,2.4,0.1,0,0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.5,10,0.0,0.0,True
Friséesallat,"Grönsaker, baljväxter, svamp",17,1.8,0.2,1.0,2.0,1.0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,2.8,0.2,44,0.1,0.0,True
Endivesallat,"Grönsaker, baljväxter, svamp",14,1.0,0.1,1.1,2.2,0.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,22,0.0,0.0,True
Fänkål,"Grönsaker, baljväxter, svamp",28,2.8,0.4,1.8,3.3,2.6,0,0,0.1,0.1,0.2,0.0,0.0,0.0,2.7,0.5,64,0.1,0.0,True
Grönkål,"Grönsaker, baljväxter, svamp",40,3.4,0.7,3.2,3.7,2.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.4,128,0.0,0.0,True
Grönkål frysvara,"Grönsaker, baljväxter, svamp",30,2.7,0.5,2.3,2.6,1.1,0,0,0.1,0.0,0.3,0.0,0.0,0.0,0.4,0.2,136,0.2,0.1,True
Gurka,"Grönsaker, baljväxter, svamp",13,0.8,0.0,2.3,0.0,1.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,17,0.0,0.0,True
Isbergssallat,"Grönsaker, baljväxter, svamp",14,0.8,0.1,2.5,0.0,2.2,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.2,25,0.0,0.0,True
Kronärtskocka,"Grönsaker, baljväxter, svamp",52,2.7,0.2,7.3,5.0,2.6,0,0,0.0,0.0,0.1,0.0,0.0,0.0,1.6,0.4,48,0.0,0.1,True
Kålrabbi,"Grönsaker, baljväxter, svamp",29,1.7,0.1,4.4,1.8,2.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,24,0.0,0.0,True
Lök gul,"Grönsaker, baljväxter, svamp",39,1.2,0.1,7.3,1.9,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,31,0.0,0.0,True
Majskolv,"Grönsaker, baljväxter, svamp",125,3.9,1.6,22.1,2.9,3.3,0,100,0.2,0.5,0.7,0.0,0.0,0.0,0.5,0.5,3,0.0,0.7,True
Majskolv frysvara,"Grönsaker, baljväxter, svamp",111,3.3,0.8,21.5,1.8,1.7,0,100,0.1,0.2,0.4,0.0,0.0,0.0,0.7,0.7,4,0.0,0.4,True
Majskorn frysvara,"Grönsaker, baljväxter, svamp",99,3.0,1.5,15.6,5.2,3.6,0,100,0.6,0.3,0.3,0.0,0.0,0.0,0.4,0.4,6,0.0,0.3,True
Mangold,"Grönsaker, baljväxter, svamp",21,1.8,0.2,2.6,0.8,0.3,0,0,0.0,0.0,0.1,0.0,0.0,0.0,1.8,0.6,51,0.1,0.0,True
Nässlor förvällda,"Grönsaker, baljväxter, svamp",30,4.1,0.7,0.6,2.7,0.1,0,0,0.1,0.0,0.4,0.0,0.0,0.0,2.8,0.3,280,0.3,0.1,True
Paprika grön,"Grönsaker, baljväxter, svamp",18,0.5,0.1,3.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,10,0.0,0.0,True
Paprika röd,"Grönsaker, baljväxter, svamp",22,0.5,0.2,4.1,0.9,4.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,8,0.0,0.0,True
Persilja blad,"Grönsaker, baljväxter, svamp",78,5.6,1.1,9.4,3.9,0.7,0,0,0.3,0.0,0.5,0.0,0.0,0.0,5.5,1.3,288,0.3,0.2,True
Pumpa,"Grönsaker, baljväxter, svamp",26,1.0,0.1,4.4,1.7,2.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,21,0.0,0.0,True
Purjolök,"Grönsaker, baljväxter, svamp",30,1.6,0.2,4.1,2.7,4.0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.2,44,0.0,0.0,True
Rödkål,"Grönsaker, baljväxter, svamp",31,1.1,0.3,4.7,2.6,5.0,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.3,0.2,33,0.0,0.1,True
Savojkål,"Grönsaker, baljväxter, svamp",28,2.0,0.1,3.6,2.5,3.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,35,0.0,0.0,True
Salladskål,"Grönsaker, baljväxter, svamp",21,1.3,0.1,2.7,1.6,2.5,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.3,26,0.0,0.0,True
Sockerärtor,"Grönsaker, baljväxter, svamp",37,3.4,0.2,4.3,2.2,3.5,0,0,0.0,0.0,0.1,0.0,0.0,0.0,1.2,0.6,60,0.0,0.1,True
Spenat frysvara,"Grönsaker, baljväxter, svamp",20,2.2,0.6,0.5,2.0,0.6,0,0,0.1,0.0,0.3,0.0,0.0,0.0,0.8,0.8,120,0.2,0.0,True
Squash,"Grönsaker, baljväxter, svamp",14,0.0,0.1,2.5,1.8,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,20,0.0,0.0,True
Tomat,"Grönsaker, baljväxter, svamp",18,0.8,0.1,2.6,1.3,2.8,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,12,0.0,0.1,True
Tomat torkad m. olja,"Grönsaker, baljväxter, svamp",190,5.0,12.5,8.7,12.7,8.7,3,0,1.3,4.9,5.8,0.0,0.0,0.07,3.4,0.6,69,0.4,5.3,True
Trädgårdskrasse,"Grönsaker, baljväxter, svamp",37,2.6,0.7,4.3,1.6,0.2,0,0,0.0,0.2,0.2,0.0,0.0,0.0,1.3,0.2,81,0.1,0.2,True
Vattenkrasse,"Grönsaker, baljväxter, svamp",15,1.9,0.3,0.5,1.5,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,138,0.1,0.0,True
Vaxbönor,"Grönsaker, baljväxter, svamp",32,1.8,0.1,4.7,2.7,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,45,0.0,0.0,True
Vaxbönor frysvara,"Grönsaker, baljväxter, svamp",29,1.8,0.1,3.8,2.7,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,36,0.0,0.0,True
Vitkål,"Grönsaker, baljväxter, svamp",30,1.1,0.1,4.7,2.6,5.7,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,41,0.0,0.0,True
Vitlök,"Grönsaker, baljväxter, svamp",128,6.8,0.2,21.9,5.3,5.4,0,0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.8,19,0.0,0.1,True
Aubergine,"Grönsaker, baljväxter, svamp",19,1.1,0.1,2.2,2.4,2.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,10,0.0,0.0,True
Gröna ärtor frysvara,"Grönsaker, baljväxter, svamp",69,5.2,0.4,8.9,4.4,5.0,0,0,0.1,0.0,0.2,0.0,0.0,0.0,1.3,0.7,21,0.0,0.2,True
Alfalfagroddar,"Grönsaker, baljväxter, svamp",32,4.0,0.7,0.9,3.0,0.8,0,0,0.1,0.1,0.4,0.0,0.0,0.0,1.0,0.9,32,0.2,0.2,True
Dill färsk,"Grönsaker, baljväxter, svamp",58,3.7,0.8,7.4,2.8,0.8,0,0,0.1,0.0,0.5,0.0,0.0,0.0,3.2,1.8,343,0.3,0.2,True
Gräslök,"Grönsaker, baljväxter, svamp",28,2.8,0.6,1.7,2.1,1.7,0,0,0.1,0.0,0.4,0.0,0.0,0.0,1.3,0.4,77,0.3,0.1,True
Basilika färsk,"Grönsaker, baljväxter, svamp",25,2.5,0.6,0.4,3.9,0.3,0,0,0.0,0.1,0.4,0.0,0.0,0.0,3.2,0.8,154,0.3,0.1,True
Chilipeppar färsk,"Grönsaker, baljväxter, svamp",49,2.4,0.7,5.9,4.8,0.7,0,0,0.1,0.0,0.4,0.0,0.0,0.0,1.2,0.3,18,0.0,0.4,True
Paprika gul,"Grönsaker, baljväxter, svamp",24,0.5,0.2,4.3,1.4,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,7,0.0,0.0,True
Paprika grön röd frysvara,"Grönsaker, baljväxter, svamp",26,1.0,0.4,3.0,3.0,3.0,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.5,0.1,30,0.1,0.1,True
Champinjon skivad frysvara,"Grönsaker, baljväxter, svamp",19,2.0,0.4,0.8,2.0,0.2,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.3,0.5,12,0.2,0.0,True
