"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull 2022","4 Dec 2023, 20:26","4 Dec 2023, 21:21","","Seated Cable Row - V Grip (Cable)",,"Pulley. Axelbrett",1,"normal",50,8,,,
"Pull 2022","4 Dec 2023, 20:26","4 Dec 2023, 21:21","","Preacher Curl (Barbell)",,"",0,"normal",24.5,7,,,
"Pull 2022","4 Dec 2023, 20:26","4 Dec 2023, 21:21","","Preacher Curl (Barbell)",,"",1,"normal",22,7,,,
"Pull 2022","4 Dec 2023, 20:26","4 Dec 2023, 21:21","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",77,8,,,
"Pull 2022","4 Dec 2023, 20:26","4 Dec 2023, 21:21","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",68,7,,,
"Pull 2022","4 Dec 2023, 20:26","4 Dec 2023, 21:21","","Face Pull",,"",0,"normal",32.5,10,,,
"Pull 2022","4 Dec 2023, 20:26","4 Dec 2023, 21:21","","Face Pull",,"",1,"normal",25,10,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Incline Bench Press (Dumbbell)",,"",0,"normal",37.5,5,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Incline Bench Press (Dumbbell)",,"",1,"normal",35,6,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Overhead Press (Barbell)",,"",0,"normal",50,8,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Overhead Press (Barbell)",,"",1,"normal",50,6,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Butterfly (Pec Deck)",,"",0,"normal",68,9,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Butterfly (Pec Deck)",,"",1,"normal",68,5,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Lateral Raise (Machine)",,"",0,"normal",91,4,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Lateral Raise (Machine)",,"",1,"normal",77,7,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Triceps Extension (Cable)",,"",0,"normal",30,7,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Triceps Extension (Cable)",,"",1,"normal",25,8,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Triceps pushdown (Cable - Rope)",,"",0,"normal",32.5,2,,,
"Push standard 2022","2 Dec 2023, 16:42","2 Dec 2023, 17:28","","Triceps pushdown (Cable - Rope)",,"",1,"normal",20,11,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Seated Cable Row - V Grip (Cable)",,"En arm åt gången. Snett uppifrån. Vanlig kabelmaskin med bänk",0,"normal",25,8,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Seated Cable Row - V Grip (Cable)",,"En arm åt gången. Snett uppifrån. Vanlig kabelmaskin med bänk",1,"normal",35,8,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Pull Up",,"",0,"normal",,5,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Pull Up",,"",1,"normal",,4,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Face Pull",,"Sittande. Bakåtvänd bänk",0,"normal",25,12,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Face Pull",,"Sittande. Bakåtvänd bänk",1,"normal",30,11,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Bicep Curl (Cable)",,"Rep",0,"normal",30,12,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Bicep Curl (Cable)",,"Rep",1,"normal",30,6,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Seated Row (Machine)",,"",0,"normal",52,8,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Seated Row (Machine)",,"",1,"normal",73,8,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Seated Row (Machine)",,"",2,"normal",93,8,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Seated Row (Machine)",,"",3,"normal",113,8,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Bicep Curl (Dumbbell)",,"",0,"normal",17.5,7,,,
"Pull 2022","29 Nov 2023, 20:48","29 Nov 2023, 21:33","","Bicep Curl (Dumbbell)",,"",1,"normal",12.5,7,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Incline Bench Press (Dumbbell)",,"",0,"normal",32.5,11,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Incline Bench Press (Dumbbell)",,"",1,"normal",35,5,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Overhead Press (Barbell)",,"",0,"normal",45,10,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Overhead Press (Barbell)",,"",1,"normal",45,5,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Butterfly (Pec Deck)",,"",0,"normal",82,6,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Butterfly (Pec Deck)",,"",1,"normal",82,4,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Triceps Extension (Cable)",,"",0,"normal",25,12,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Triceps Extension (Cable)",,"",1,"normal",25,7,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Triceps pushdown (Cable - Rope)",,"",0,"normal",25,6,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Triceps pushdown (Cable - Rope)",,"",1,"normal",22.5,6,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Lateral Raise (Machine)",,"",0,"normal",91,7,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Lateral Raise (Machine)",,"",1,"normal",91,5,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Lateral Raise (Cable)",,"",0,"normal",5,5,,,
"Push standard 2022","27 Nov 2023, 19:04","27 Nov 2023, 20:07","","Lateral Raise (Cable)",,"",1,"normal",2.5,8,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Squat (Barbell)",,"",0,"normal",50,8,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Squat (Barbell)",,"",1,"normal",70,5,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Squat (Barbell)",,"",2,"normal",90,4,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Squat (Barbell)",,"",3,"normal",100,3,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Seated Leg Curl (Machine)",,"",0,"normal",66,12,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Seated Leg Curl (Machine)",,"",1,"normal",73,8,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Leg Press Horizontal (Machine)",,"Läge 4. Försökte trycka mer med hälen i slutet",0,"normal",136,8,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Leg Press Horizontal (Machine)",,"Läge 4. Försökte trycka mer med hälen i slutet",1,"normal",150,8,,,
"Legs 2022","26 Nov 2023, 15:32","26 Nov 2023, 16:08","","Leg Press Horizontal (Machine)",,"Läge 4. Försökte trycka mer med hälen i slutet",2,"normal",164,5,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Lat Pulldown (Cable)",,"",0,"normal",73,8,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Lat Pulldown (Cable)",,"",1,"normal",86,8,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Seated Cable Row - V Grip (Cable)",,"En arm åt gången. Snett uppifrån vanlig kabelmaskin",0,"normal",25,8,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Seated Cable Row - V Grip (Cable)",,"En arm åt gången. Snett uppifrån vanlig kabelmaskin",1,"normal",35,8,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Seated Cable Row - V Grip (Cable)",,"En arm åt gången. Snett uppifrån vanlig kabelmaskin",2,"normal",37.5,7,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Face Pull",,"Bakre deltdrag med raka armar. En arm åt gången",0,"normal",7.5,8,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Face Pull",,"Bakre deltdrag med raka armar. En arm åt gången",1,"normal",7.5,8,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Preacher Curl (Barbell)",,"",0,"normal",24.5,8,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Preacher Curl (Barbell)",,"",1,"normal",22,7,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Bicep Curl (Cable)",,"Böjt handtag",0,"normal",25,8,,,
"Pull 2022","25 Nov 2023, 16:29","25 Nov 2023, 17:25","","Bicep Curl (Cable)",,"Böjt handtag",1,"normal",25,6,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Incline Bench Press (Dumbbell)",,"",0,"normal",27.5,8,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Incline Bench Press (Dumbbell)",,"",1,"normal",32.5,8,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Incline Bench Press (Dumbbell)",,"",2,"normal",35,5,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Overhead Press (Dumbbell)",,"",0,"normal",25,7,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Overhead Press (Dumbbell)",,"",1,"normal",25,4,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Butterfly (Pec Deck)",,"",0,"normal",77,8,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Butterfly (Pec Deck)",,"",1,"normal",77,5,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Triceps Extension (Cable)",,"",0,"normal",27.5,12,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Triceps pushdown (Cable - Rope)",,"",0,"normal",25,9,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Triceps pushdown (Cable - Rope)",,"",1,"normal",25,4,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Lateral Raise (Machine)",,"",0,"normal",82,10,,,
"Push standard 2022","24 Nov 2023, 20:46","24 Nov 2023, 21:38","","Lateral Raise (Machine)",,"",1,"normal",82,6,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Seated Cable Row - V Grip (Cable)",,"Pulley. Axelbrett",0,"normal",50,10,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Seated Cable Row - V Grip (Cable)",,"Pulley. Axelbrett",1,"normal",60,11,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Lat Pulldown (Cable)",,"",0,"normal",93,5,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Lat Pulldown (Cable)",,"",1,"normal",93,5,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Preacher Curl (Barbell)",,"",0,"normal",24.5,7,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Preacher Curl (Barbell)",,"",1,"normal",22,8,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Preacher Curl (Dumbbell)",,"Hammer. En arm åt gången. Efter barbell. 10 på höger",0,"normal",12.5,6,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Preacher Curl (Dumbbell)",,"Hammer. En arm åt gången. Efter barbell. 10 på höger",1,"normal",12.5,7,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",73,8,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",73,6,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Lat Pulldown (Cable)",,"Pullover",0,"normal",25,11,,,
"Pull 2022","20 Nov 2023, 19:57","20 Nov 2023, 20:59","","Lat Pulldown (Cable)",,"Pullover",1,"normal",25,8,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Incline Bench Press (Dumbbell)",,"",0,"normal",30,10,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,8,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Overhead Press (Barbell)",,"",0,"normal",50,5,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Overhead Press (Barbell)",,"",1,"normal",40,12,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Triceps Extension (Cable)",,"",0,"normal",27.5,8,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Triceps Extension (Cable)",,"",1,"normal",27.5,6,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Triceps pushdown (Cable - Rope)",,"",0,"normal",22.5,8,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Lateral Raise (Machine)",,"",0,"normal",73,12,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Lateral Raise (Machine)",,"",1,"normal",77,8,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Cable Fly Crossovers",,"Snett nerifrån 3 hålet. Bred maskin, nere vid smithen (dålig vänster sida). Vikt per sida",0,"normal",7.5,8,,,
"Push standard 2022","13 Nov 2023, 20:05","13 Nov 2023, 21:00","","Cable Fly Crossovers",,"Snett nerifrån 3 hålet. Bred maskin, nere vid smithen (dålig vänster sida). Vikt per sida",1,"normal",7.5,10,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Romanian Deadlift (Barbell)",,"",0,"normal",100,5,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Romanian Deadlift (Barbell)",,"",1,"normal",130,3,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Romanian Deadlift (Barbell)",,"",2,"normal",150,3,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Seated Leg Curl (Machine)",,"",0,"normal",59,12,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Seated Leg Curl (Machine)",,"",1,"normal",66,11,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Leg Press Horizontal (Machine)",,"Läge 4",0,"normal",82,10,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Leg Press Horizontal (Machine)",,"Läge 4",1,"normal",116,12,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Leg Extension (Machine)",,"",0,"normal",116,10,,,
"Legs 2022","11 Nov 2023, 14:09","11 Nov 2023, 15:07","","Leg Extension (Machine)",,"",1,"normal",116,6,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Incline Bench Press (Dumbbell)",,"",0,"normal",35,9,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Incline Bench Press (Dumbbell)",,"",1,"normal",35,4,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Overhead Press (Dumbbell)",,"",0,"normal",27.5,4,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Overhead Press (Dumbbell)",,"",1,"normal",27.5,5,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Lateral Raise (Machine)",,"",0,"normal",68,8,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Lateral Raise (Machine)",,"",1,"normal",73,8,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Lateral Raise (Machine)",,"",2,"normal",77,7,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Triceps Extension (Cable)",,"",0,"normal",32.5,5,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Triceps Extension (Cable)",,"",1,"normal",27.5,9,,,
"Push standard 2022","10 Nov 2023, 19:33","10 Nov 2023, 20:18","","Butterfly (Pec Deck)",,"",0,"normal",82,6,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Lat Pulldown (Cable)",,"",0,"normal",100,5,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Lat Pulldown (Cable)",,"",1,"normal",93,8,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",60,7,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",60,7,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Preacher Curl (Barbell)",,"",0,"normal",24.5,8,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Preacher Curl (Barbell)",,"",1,"normal",24.5,5,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Preacher Curl (Dumbbell)",,"Hammer (efter bar). En arm åt gången",0,"normal",12.5,6,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Hammer Curl (Dumbbell)",,"",0,"normal",12.5,9,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",82,6,,,
"Pull 2022","8 Nov 2023, 19:27","8 Nov 2023, 20:18","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",77,3,,,
"Legs 2022","6 Nov 2023, 19:25","6 Nov 2023, 20:08","","Romanian Deadlift (Barbell)",,"",0,"normal",100,5,,,
"Legs 2022","6 Nov 2023, 19:25","6 Nov 2023, 20:08","","Romanian Deadlift (Barbell)",,"",1,"normal",120,5,,,
"Legs 2022","6 Nov 2023, 19:25","6 Nov 2023, 20:08","","Romanian Deadlift (Barbell)",,"",2,"normal",140,5,,,
"Legs 2022","6 Nov 2023, 19:25","6 Nov 2023, 20:08","","Romanian Deadlift (Barbell)",,"",3,"normal",150,2,,,
"Legs 2022","6 Nov 2023, 19:25","6 Nov 2023, 20:08","","Squat (Barbell)",,"",0,"normal",60,5,,,
"Legs 2022","6 Nov 2023, 19:25","6 Nov 2023, 20:08","","Squat (Barbell)",,"",1,"normal",80,6,,,
"Legs 2022","6 Nov 2023, 19:25","6 Nov 2023, 20:08","","Leg Extension (Machine)",,"",0,"normal",113,10,,,
"Legs 2022","6 Nov 2023, 19:25","6 Nov 2023, 20:08","","Leg Extension (Machine)",,"",1,"normal",113,5,,,
"Push standard 2022","4 Nov 2023, 12:55","4 Nov 2023, 13:26","","Incline Bench Press (Dumbbell)",,"",0,"normal",37.5,7,,,
"Push standard 2022","4 Nov 2023, 12:55","4 Nov 2023, 13:26","","Incline Bench Press (Dumbbell)",,"",1,"normal",37.5,3,,,
"Push standard 2022","4 Nov 2023, 12:55","4 Nov 2023, 13:26","","Overhead Press (Barbell)",,"",0,"normal",50,10,,,
"Push standard 2022","4 Nov 2023, 12:55","4 Nov 2023, 13:26","","Overhead Press (Barbell)",,"",1,"normal",50,6,,,
"Push standard 2022","4 Nov 2023, 12:55","4 Nov 2023, 13:26","","Triceps Extension (Cable)",,"",0,"normal",25,11,,,
"Push standard 2022","4 Nov 2023, 12:55","4 Nov 2023, 13:26","","Triceps pushdown (Cable - Rope)",,"",0,"normal",25,7,,,
"Push standard 2022","4 Nov 2023, 12:55","4 Nov 2023, 13:26","","Triceps pushdown (Cable - Rope)",,"",1,"normal",20,10,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Lat Pulldown (Cable)",,"",0,"normal",93,8,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Lat Pulldown (Cable)",,"",1,"normal",93,7,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Seated Cable Row - V Grip (Cable)",,"Sträcka ut i främre läget. Dra långt bak",0,"normal",55,8,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Seated Cable Row - V Grip (Cable)",,"Sträcka ut i främre läget. Dra långt bak",1,"normal",55,7,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Bicep Curl (Cable)",,"",0,"normal",25,12,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Bicep Curl (Cable)",,"",1,"normal",27.5,8,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Bicep Curl (Cable)",,"",2,"normal",27.5,6,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Bicep Curl (Dumbbell)",,"",0,"normal",12.5,11,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",73,12,,,
"Pull 2022","1 Nov 2023, 19:53","1 Nov 2023, 20:30","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",73,9,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Incline Bench Press (Dumbbell)",,"",0,"normal",35,8,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Incline Bench Press (Dumbbell)",,"",1,"normal",35,6,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Bench Press (Barbell)",,"",0,"normal",50,6,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Bench Press (Barbell)",,"",1,"normal",70,8,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Overhead Press (Dumbbell)",,"",0,"normal",25,10,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Overhead Press (Dumbbell)",,"",1,"normal",25,6,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Butterfly (Pec Deck)",,"",0,"normal",86,7,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Butterfly (Pec Deck)",,"",1,"normal",86,3,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Lateral Raise (Machine)",,"Vinslöv. Stol läge 7",0,"normal",32,12,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Lateral Raise (Machine)",,"Vinslöv. Stol läge 7",1,"normal",45,12,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Lateral Raise (Machine)",,"Vinslöv. Stol läge 7",2,"normal",54,9,,,
"Push standard 2022","30 Oct 2023, 19:12","30 Oct 2023, 20:15","","Lateral Raise (Machine)",,"Vinslöv. Stol läge 7",3,"normal",68,7,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Lat Pulldown (Cable)",,"",0,"normal",86,10,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Lat Pulldown (Cable)",,"",1,"normal",86,7,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Seated Cable Row - V Grip (Cable)",,"Pulley, Thor axelbrett",0,"normal",50,12,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Seated Cable Row - V Grip (Cable)",,"Pulley, Thor axelbrett",1,"normal",50,12,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Preacher Curl (Barbell)",,"",0,"normal",27,5,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Preacher Curl (Barbell)",,"",1,"normal",22,9,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Preacher Curl (Barbell)",,"",2,"normal",22,7,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Bicep Curl (Cable)",,"",0,"normal",30,8,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Bicep Curl (Cable)",,"",1,"normal",22.5,10,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",68,12,,,
"Pull 2022","29 Oct 2023, 18:17","29 Oct 2023, 19:28","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",68,9,,,
"Legs 2022","28 Oct 2023, 22:43","28 Oct 2023, 23:28","","Deadlift (Barbell)",,"",0,"normal",100,3,,,
"Legs 2022","28 Oct 2023, 22:43","28 Oct 2023, 23:28","","Deadlift (Barbell)",,"",1,"normal",120,2,,,
"Legs 2022","28 Oct 2023, 22:43","28 Oct 2023, 23:28","","Deadlift (Barbell)",,"",2,"normal",140,1,,,
"Legs 2022","28 Oct 2023, 22:43","28 Oct 2023, 23:28","","Deadlift (Barbell)",,"",3,"normal",100,2,,,
"Legs 2022","28 Oct 2023, 22:43","28 Oct 2023, 23:28","","Squat (Smith Machine)",,"Vinslövs smith",0,"normal",30,5,,,
"Legs 2022","28 Oct 2023, 22:43","28 Oct 2023, 23:28","","Squat (Smith Machine)",,"Vinslövs smith",1,"normal",50,8,,,
"Legs 2022","28 Oct 2023, 22:43","28 Oct 2023, 23:28","","Squat (Smith Machine)",,"Vinslövs smith",2,"normal",70,5,,,
